radioId,timestamp,datetime_utc,latitude,longitude,altitude,nodeId,rssi,snr,hopLimit
AD864DC7,1770773637625,2026-02-11T01:33:57.625Z,40.798830,-77.875734,336.2,8BC192AD,-112,3.75,
AD864DC7,1770773637629,2026-02-11T01:33:57.629Z,40.798830,-77.875734,336.2,AAABEBB3,-117,-1.75,
AD864DC7,1770773657624,2026-02-11T01:34:17.624Z,40.798661,-77.875517,343.0,8BC192AD,-112,3.75,
AD864DC7,1770773657626,2026-02-11T01:34:17.626Z,40.798661,-77.875517,343.0,AAABEBB3,-117,-1.75,
AD864DC7,1770773657630,2026-02-11T01:34:17.630Z,40.798661,-77.875517,343.0,54A4C7C2,-102,6.75,
AD864DC7,1770773677621,2026-02-11T01:34:37.621Z,40.797139,-77.873357,343.0,54A4C7C2,-102,6.75,
AD864DC7,1770773677623,2026-02-11T01:34:37.623Z,40.797139,-77.873357,343.0,8BC192AD,-112,2.75,
AD864DC7,1770773697624,2026-02-11T01:34:57.624Z,40.796646,-77.872354,343.0,8BC192AD,-112,2.75,
AD864DC7,1770773697627,2026-02-11T01:34:57.627Z,40.796646,-77.872354,343.0,A3472DEE,-101,9.25,
AD864DC7,1770773697632,2026-02-11T01:34:57.632Z,40.796646,-77.872354,343.0,54A4C7C2,-109,5,
AD864DC7,1770773717623,2026-02-11T01:35:17.623Z,40.794936,-77.869559,343.0,A3472DEE,-114,-1.5,
AD864DC7,1770773717624,2026-02-11T01:35:17.624Z,40.794936,-77.869559,343.0,54A4C7C2,-109,5,
AD864DC7,1770773737622,2026-02-11T01:35:37.622Z,40.792515,-77.866782,343.0,A3472DEE,-114,-1.5,
AD864DC7,1770773737622,2026-02-11T01:35:37.622Z,40.792515,-77.866782,343.0,A3472DEE,-114,-1.5,
AD864DC7,1770773737622,2026-02-11T01:35:37.622Z,40.792515,-77.866782,343.0,A3472DEE,-114,-1.5,
AD864DC7,1770773757627,2026-02-11T01:35:57.627Z,40.790938,-77.864026,320.1,8BC192AD,-103,2.25,
AD864DC7,1770773757627,2026-02-11T01:35:57.627Z,40.790938,-77.864026,320.1,8BC192AD,-103,2.25,
AD864DC7,1770773757627,2026-02-11T01:35:57.627Z,40.790938,-77.864026,320.1,8BC192AD,-103,2.25,
AD864DC7,1770773777630,2026-02-11T01:36:17.630Z,40.791821,-77.862430,317.3,8BC192AD,-100,6,
AD864DC7,1770773777630,2026-02-11T01:36:17.630Z,40.791821,-77.862430,317.3,8BC192AD,-100,6,
AD864DC7,1770773777630,2026-02-11T01:36:17.630Z,40.791821,-77.862430,317.3,8BC192AD,-100,6,
