radioId,timestamp,datetime_utc,latitude,longitude,altitude,nodeId,rssi,snr,hopLimit
AD864DC7,1770776689836,2026-02-11T02:24:49.836Z,40.832681,-77.804017,308.5,A3472DEE,-115,-1.75,
AD864DC7,1770776709852,2026-02-11T02:25:09.852Z,40.832681,-77.804017,308.5,8BC192AD,-113,0.75,
AD864DC7,1770776609834,2026-02-11T02:23:29.834Z,40.832681,-77.804017,308.5,A3472DEE,-116,-2.25,
AD864DC7,1770776689846,2026-02-11T02:24:49.846Z,40.832681,-77.804017,308.5,54A4C7C2,-118,-5.25,
AD864DC7,1770776729834,2026-02-11T02:25:29.834Z,40.832681,-77.804018,308.5,8BC192AD,-113,0.75,
AD864DC7,1770776609843,2026-02-11T02:23:29.843Z,40.832681,-77.804017,308.5,8BC192AD,-118,-4.75,
AD864DC7,1770776709834,2026-02-11T02:25:09.834Z,40.832681,-77.804017,308.5,A3472DEE,-115,-1.75,
AD864DC7,1770776749830,2026-02-11T02:25:49.830Z,40.832681,-77.804017,307.4,8BC192AD,-120,-6.5,
AD864DC7,1770776629835,2026-02-11T02:23:49.835Z,40.832681,-77.804017,308.5,8BC192AD,-118,-4.75,
AD864DC7,1770776709844,2026-02-11T02:25:09.844Z,40.832681,-77.804017,308.5,54A4C7C2,-118,-5.25,
AD864DC7,1770776749840,2026-02-11T02:25:49.840Z,40.832681,-77.804017,307.4,A3472DEE,-116,-2.25,
AD864DC7,1770776629846,2026-02-11T02:23:49.846Z,40.832681,-77.804017,308.5,A3472DEE,-116,-2.5,
AD864DC7,1770776709852,2026-02-11T02:25:09.852Z,40.832681,-77.804017,308.5,8BC192AD,-113,0.75,
AD864DC7,1770776749848,2026-02-11T02:25:49.848Z,40.832681,-77.804017,307.4,54A4C7C2,-110,3.75,
AD864DC7,1770776649835,2026-02-11T02:24:09.835Z,40.832681,-77.804017,308.5,A3472DEE,-116,-2.5,
AD864DC7,1770776729834,2026-02-11T02:25:29.834Z,40.832681,-77.804018,308.5,8BC192AD,-113,0.75,
AD864DC7,1770776769834,2026-02-11T02:26:09.834Z,40.832681,-77.804017,308.5,8BC192AD,-120,-6.5,
AD864DC7,1770776649846,2026-02-11T02:24:09.846Z,40.832681,-77.804017,308.5,54A4C7C2,-112,1.25,
AD864DC7,1770776749830,2026-02-11T02:25:49.830Z,40.832681,-77.804017,307.4,8BC192AD,-120,-6.5,
AD864DC7,1770776769845,2026-02-11T02:26:09.845Z,40.832681,-77.804017,308.5,A3472DEE,-116,-2.25,
AD864DC7,1770776669835,2026-02-11T02:24:29.835Z,40.832681,-77.804017,308.5,54A4C7C2,-112,1.25,
AD864DC7,1770776749840,2026-02-11T02:25:49.840Z,40.832681,-77.804017,307.4,A3472DEE,-116,-2.25,
AD864DC7,1770776689836,2026-02-11T02:24:49.836Z,40.832681,-77.804017,308.5,A3472DEE,-115,-1.75,
