radioId,timestamp,datetime_utc,latitude,longitude,altitude,nodeId,rssi,snr,hopLimit
AD864DC7,1770769089126,2026-02-11T00:18:09.126Z,40.756140,-77.869719,365.0,8BC192AD,-122,-5.5,
AD864DC7,1770769109123,2026-02-11T00:18:29.123Z,40.756140,-77.869719,365.0,8BC192AD,-122,-5.5,
AD864DC7,1770769129134,2026-02-11T00:18:49.134Z,40.756140,-77.869719,365.0,8BC192AD,-122,-5.5,
AD864DC7,1770769229130,2026-02-11T00:20:29.130Z,40.756140,-77.869719,365.0,8BC192AD,-123,-6.75,
AD864DC7,1770769249129,2026-02-11T00:20:49.129Z,40.756140,-77.869719,365.0,8BC192AD,-121,-4.75,
AD864DC7,1770769089126,2026-02-11T00:18:09.126Z,40.756140,-77.869719,365.0,8BC192AD,-122,-5.5,
AD864DC7,1770769269130,2026-02-11T00:21:09.130Z,40.756140,-77.869719,365.0,8BC192AD,-121,-4.75,
AD864DC7,1770769109123,2026-02-11T00:18:29.123Z,40.756140,-77.869719,365.0,8BC192AD,-122,-5.5,
AD864DC7,1770769289136,2026-02-11T00:21:29.136Z,40.756140,-77.869719,365.0,8BC192AD,-121,-4.75,
AD864DC7,1770769129134,2026-02-11T00:18:49.134Z,40.756140,-77.869719,365.0,8BC192AD,-122,-5.5,
AD864DC7,1770769549125,2026-02-11T00:25:49.125Z,40.756140,-77.869719,365.0,8BC192AD,-121,-5,
AD864DC7,1770769229130,2026-02-11T00:20:29.130Z,40.756140,-77.869719,365.0,8BC192AD,-123,-6.75,
