radioId,timestamp,datetime_utc,latitude,longitude,altitude,nodeId,rssi,snr,hopLimit
AD864DC7,1770777229850,2026-02-11T02:33:49.850Z,40.832679,-77.804017,308.6,A3472DEE,-117,-2.75,
AD864DC7,1770777249841,2026-02-11T02:34:09.841Z,40.832679,-77.804017,308.5,8BC192AD,-114,0.25,
AD864DC7,1770777249844,2026-02-11T02:34:09.844Z,40.832679,-77.804017,308.5,A3472DEE,-117,-2.5,
AD864DC7,1770777269845,2026-02-11T02:34:29.845Z,40.832679,-77.804017,308.5,8BC192AD,-112,1.75,
AD864DC7,1770777269847,2026-02-11T02:34:29.847Z,40.832679,-77.804017,308.5,A3472DEE,-117,-2.5,
AD864DC7,1770777289841,2026-02-11T02:34:49.841Z,40.832679,-77.804018,308.5,8BC192AD,-112,1.75,
AD864DC7,1770777289843,2026-02-11T02:34:49.843Z,40.832679,-77.804018,308.5,A3472DEE,-115,-3.25,
AD864DC7,1770777309841,2026-02-11T02:35:09.841Z,40.832679,-77.804018,308.5,A3472DEE,-115,-3.25,
AD864DC7,1770777309843,2026-02-11T02:35:09.843Z,40.832679,-77.804018,308.5,8BC192AD,-109,4.25,
AD864DC7,1770777329844,2026-02-11T02:35:29.844Z,40.832679,-77.804018,308.5,8BC192AD,-114,-2,
AD864DC7,1770777349844,2026-02-11T02:35:49.844Z,40.832679,-77.804018,308.5,8BC192AD,-112,2,
AD864DC7,1770777369841,2026-02-11T02:36:09.841Z,40.832679,-77.804018,308.5,8BC192AD,-121,-8.25,
AD864DC7,1770777369842,2026-02-11T02:36:09.842Z,40.832679,-77.804018,308.5,A3472DEE,-117,-3,
AD864DC7,1770777389841,2026-02-11T02:36:29.841Z,40.832679,-77.804018,308.5,8BC192AD,-121,-8.25,
AD864DC7,1770777389845,2026-02-11T02:36:29.845Z,40.832679,-77.804018,308.5,A3472DEE,-117,-3.25,
AD864DC7,1770777409842,2026-02-11T02:36:49.842Z,40.832679,-77.804018,308.5,A3472DEE,-117,-3.25,
AD864DC7,1770777429841,2026-02-11T02:37:09.841Z,40.832679,-77.804018,308.5,A3472DEE,-117,-4,
AD864DC7,1770777449840,2026-02-11T02:37:29.840Z,40.832679,-77.804018,308.5,A3472DEE,-116,-1.25,
AD864DC7,1770777449842,2026-02-11T02:37:29.842Z,40.832679,-77.804018,308.5,8BC192AD,-122,-9.25,
AD864DC7,1770777469844,2026-02-11T02:37:49.844Z,40.832679,-77.804018,308.5,A3472DEE,-118,-3.75,
