radioId,timestamp,datetime_utc,latitude,longitude,altitude,nodeId,rssi,snr,hopLimit
AD864DC7,1770776769834,2026-02-11T02:26:09.834Z,40.832681,-77.804017,308.5,8BC192AD,-120,-6.5,
AD864DC7,1770776809835,2026-02-11T02:26:49.835Z,40.832681,-77.804018,308.5,8BC192AD,-116,-2.25,
AD864DC7,1770776689846,2026-02-11T02:24:49.846Z,40.832681,-77.804017,308.5,54A4C7C2,-118,-5.25,
AD864DC7,1770776769845,2026-02-11T02:26:09.845Z,40.832681,-77.804017,308.5,A3472DEE,-116,-2.25,
AD864DC7,1770776809845,2026-02-11T02:26:49.845Z,40.832681,-77.804018,308.5,A3472DEE,-116,-2.25,
AD864DC7,1770776709834,2026-02-11T02:25:09.834Z,40.832681,-77.804017,308.5,A3472DEE,-115,-1.75,
AD864DC7,1770776769854,2026-02-11T02:26:09.854Z,40.832681,-77.804017,308.5,54A4C7C2,-110,3.75,
AD864DC7,1770776829837,2026-02-11T02:27:09.837Z,40.832681,-77.804018,308.5,A3472DEE,-117,-2.75,
AD864DC7,1770776709844,2026-02-11T02:25:09.844Z,40.832681,-77.804017,308.5,54A4C7C2,-118,-5.25,
AD864DC7,1770776789836,2026-02-11T02:26:29.836Z,40.832681,-77.804018,308.5,8BC192AD,-120,-7.25,
AD864DC7,1770776829852,2026-02-11T02:27:09.852Z,40.832681,-77.804018,308.5,8BC192AD,-112,0.75,
AD864DC7,1770776709852,2026-02-11T02:25:09.852Z,40.832681,-77.804017,308.5,8BC192AD,-113,0.75,
AD864DC7,1770776809835,2026-02-11T02:26:49.835Z,40.832681,-77.804018,308.5,8BC192AD,-116,-2.25,
AD864DC7,1770776829862,2026-02-11T02:27:09.862Z,40.832681,-77.804018,308.5,54A4C7C2,-112,1,
AD864DC7,1770776729834,2026-02-11T02:25:29.834Z,40.832681,-77.804018,308.5,8BC192AD,-113,0.75,
AD864DC7,1770776849834,2026-02-11T02:27:29.834Z,40.832681,-77.804018,308.5,8BC192AD,-118,-4.25,
AD864DC7,1770776809845,2026-02-11T02:26:49.845Z,40.832681,-77.804018,308.5,A3472DEE,-116,-2.25,
AD864DC7,1770776749830,2026-02-11T02:25:49.830Z,40.832681,-77.804017,307.4,8BC192AD,-120,-6.5,
AD864DC7,1770776849844,2026-02-11T02:27:29.844Z,40.832681,-77.804018,308.5,54A4C7C2,-112,1,
AD864DC7,1770776829837,2026-02-11T02:27:09.837Z,40.832681,-77.804018,308.5,A3472DEE,-117,-2.75,
