radioId,timestamp,datetime_utc,latitude,longitude,altitude,nodeId,rssi,snr,hopLimit
AD864DC7,1770769549125,2026-02-11T00:25:49.125Z,40.756140,-77.869719,365.0,8BC192AD,-121,-5,
AD864DC7,1770769669127,2026-02-11T00:27:49.127Z,40.756140,-77.869719,365.0,8BC192AD,-121,-4.5,
AD864DC7,1770769569125,2026-02-11T00:26:09.125Z,40.756140,-77.869719,365.0,8BC192AD,-121,-5,
AD864DC7,1770769689137,2026-02-11T00:28:09.137Z,40.756140,-77.869719,365.0,8BC192AD,-121,-4.5,
AD864DC7,1770769589135,2026-02-11T00:26:29.135Z,40.756140,-77.869719,365.0,8BC192AD,-121,-5,
AD864DC7,1770769709137,2026-02-11T00:28:29.137Z,40.756140,-77.869719,365.0,8BC192AD,-121,-4.5,
AD864DC7,1770769669127,2026-02-11T00:27:49.127Z,40.756140,-77.869719,365.0,8BC192AD,-121,-4.5,
AD864DC7,1770769749132,2026-02-11T00:29:09.132Z,40.756140,-77.869719,365.0,8BC192AD,-120,-4.5,
AD864DC7,1770769689137,2026-02-11T00:28:09.137Z,40.756140,-77.869719,365.0,8BC192AD,-121,-4.5,
AD864DC7,1770769769123,2026-02-11T00:29:29.123Z,40.756140,-77.869719,365.0,8BC192AD,-120,-4.5,
AD864DC7,1770769709137,2026-02-11T00:28:29.137Z,40.756140,-77.869719,365.0,8BC192AD,-121,-4.5,
AD864DC7,1770770089135,2026-02-11T00:34:49.135Z,40.756140,-77.869719,365.0,8BC192AD,-123,-6.75,
AD864DC7,1770769749132,2026-02-11T00:29:09.132Z,40.756140,-77.869719,365.0,8BC192AD,-120,-4.5,
AD864DC7,1770770109135,2026-02-11T00:35:09.135Z,40.756140,-77.869719,365.0,8BC192AD,-123,-6.75,
AD864DC7,1770769769123,2026-02-11T00:29:29.123Z,40.756140,-77.869719,365.0,8BC192AD,-120,-4.5,
AD864DC7,1770770129131,2026-02-11T00:35:29.131Z,40.756140,-77.869719,365.0,8BC192AD,-123,-6.75,
AD864DC7,1770770089135,2026-02-11T00:34:49.135Z,40.756140,-77.869719,365.0,8BC192AD,-123,-6.75,
AD864DC7,1770770249131,2026-02-11T00:37:29.131Z,40.756140,-77.869719,365.0,8BC192AD,-121,-5.5,
AD864DC7,1770770109135,2026-02-11T00:35:09.135Z,40.756140,-77.869719,365.0,8BC192AD,-123,-6.75,
AD864DC7,1770770269125,2026-02-11T00:37:49.125Z,40.756140,-77.869719,365.0,8BC192AD,-121,-5.5,
AD864DC7,1770770129131,2026-02-11T00:35:29.131Z,40.756140,-77.869719,365.0,8BC192AD,-123,-6.75,
AD864DC7,1770770289130,2026-02-11T00:38:09.130Z,40.756140,-77.869719,365.0,8BC192AD,-121,-4.5,
